NO,category,Movie Name,File Size,Video Size,Video Length,Video Rate,Subtitle,File Name,filesize,disk
137,欧美单片,迫在眉睫, 4.37 GiB,1280 * 720, 1h 56mn,5383 Kbps,外挂中英|外挂中文,迫在眉睫.John.Q.2002.Bluray.720p.AC3.x264-CHD.mkv,0,欧美单片1_3T
138,欧美单片,11点14分, 3.29 GiB,1280 * 720, 1h 25mn,5487 Kbps,外挂中英,11.14.2003.Blu-ray.720p.x264.DD51-MySiLU.mkv,0,欧美单片1_3T
139,欧美单片,单刀直入, 4.36 GiB,1280 * 544, 1h 49mn,5702 Kbps,外挂中文,单刀直入.Extreme.Rage.2003.720p.BluRay.x264.DTS-WiKi.mkv,0,欧美单片1_3T
140,欧美单片,地狱醒龙, 5.45 GiB,1280 * 694, 1h 37mn,8023 Kbps,外挂中文,In.Hell.2003.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
141,欧美单片,太阳泪, 4.37 GiB,1280 * 528, 2h 0mn,5178 Kbps,外挂中英,Tears of the Sun 2003 Theatrical Cut 3Li BluRay 720p.mkv,0,欧美单片1_3T
142,欧美单片,最后的武士, 3.42 GiB,1280 * 720, 2h 34mn,3177 Kbps,外挂中英,最后的武士.The.Last.Samurai.2003.BluRay.720p.x264.AC3-HDiY.mkv,0,欧美单片1_3T
143,欧美单片,老男孩, 5.46 GiB,1280 * 552, 1h 59mn,6519 Kbps,外挂中文,老男孩.Oldboy.2003.720p.BluRay.x264.DTS-WiKi.mkv,0,欧美单片1_3T
144,欧美单片,致命ID, 4.34 GiB,1280 * 532, 1h 30mn,6902 Kbps,外挂中英,Identity.2003.720p.BluRay.DTS.x264-DON.mkv,0,欧美单片1_3T
145,欧美单片,限时追捕, 4.37 GiB,1280 * 532, 1h 45mn,5928 Kbps,外挂中英|外挂中文,Out.of.Time.2003.Blu-ray.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
146,欧美单片,借刀杀人, 6.55 GiB,1280 * 536, 1h 59mn,7817 Kbps,外挂中英|未知字幕,借刀杀人.Collateral.2004.720p.BluRay.x264-MELiTE.mkv,0,欧美单片1_3T
147,欧美单片,凤凰劫, 4.37 GiB,1280 * 544, 1h 52mn,5539 Kbps,外挂中英,凤凰劫.Flight.of.the.Phoenix.2004.BluRay.720p.x264.DTS-WiKi.mkv,0,欧美单片1_3T
148,欧美单片,夹心蛋糕, 4.35 GiB,1280 * 528, 1h 45mn,5916 Kbps,外挂中文,夹心蛋糕.Layer.Cake.2004.BluRay.720p.x264.DTS-WiKi.mkv,0,欧美单片1_3T
149,欧美单片,威震八方, 4.38 GiB,1280 * 544, 1h 26mn,7258 Kbps,外挂中英,威震八方.Walking.Tall.2004.720p.BluRay.x264.DTS-WiKi.mkv,0,欧美单片1_3T
150,欧美单片,幸福终点站, 5.46 GiB,1280 * 688, 2h 8mn,6075 Kbps,外挂中英,The.Terminal.2004.720p.BluRay.X264-AMIABLE.mkv,0,欧美单片1_3T
151,欧美单片,怒火救援, 4.34 GiB,1280 * 720, 2h 26mn,4259 Kbps,外挂中英|外挂中文,Man.On.Fire.USA.2004.HDRE(1280x720).DTS.x264-Vico.mkv,0,欧美单片1_3T
152,欧美单片,整十码, 4.29 GiB,1280 * 720, 1h 38mn,6232 Kbps,外挂中英,The.Whole.Ten.Yards.2004.720p.x264.DTS-MySiLU.mkv,0,欧美单片1_3T
153,欧美单片,百万美元宝贝, 6.00 GiB,1280 * 534, 2h 12mn,6483 Kbps,外挂中英,Million.Dollar.Baby.2004.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
154,欧美单片,谍网迷魂, 3.86 GiB,1280 * 720, 2h 9mn,4257 Kbps,外挂中英,The Manchurian Candidate.2004.720p.BRRip.XviD.AC3-RARBG.avi,0,欧美单片1_3T
155,欧美单片,V字仇杀队, 6.45 GiB,1280 * 532, 2h 12mn,6965 Kbps,外挂中英,V for Vendetta 2005 720p BluRay DTS x264-CtrlHD.mkv,0,欧美单片1_3T
156,欧美单片,万能钥匙, 4.30 GiB,1280 * 544, 1h 43mn,5920 Kbps,外挂中英|未知字幕,The.Skeleton.Key.2005.Blu-ray.720p.x264.DTS-MySiLU.mkv,0,欧美单片1_3T
157,欧美单片,傲慢与偏见, 6.50 GiB,1280 * 544, 2h 8mn,7249 Kbps,外挂中英,傲慢与偏见.Pride.And.Prejudice.2005.720p.BluRay.x264.DTS-WiKi.mkv,0,欧美单片1_3T
158,欧美单片,全民情敌, 6.56 GiB,1280 * 528, 1h 58mn,7941 Kbps,外挂中英|未知字幕,Hitch 2005.NSS.720p.BluRay.x264.mkv,0,欧美单片1_3T
159,欧美单片,多米诺, 6.56 GiB,1280 * 532, 2h 7mn,7375 Kbps,外挂中文,多米诺.Domino.2005.720p.BluRay.x264.DTS-WiKi.mkv,0,欧美单片1_3T
160,欧美单片,空中危机, 4.37 GiB,1280 * 544, 1h 38mn,6375 Kbps,外挂中英,空中危机.Flightplan.2005.BluRay.720p.DTS.2Audio.x264-CHD.mkv,0,欧美单片1_3T
161,欧美单片,金刚, 4.37 GiB,1280 * 720, 3h 20mn,3124 Kbps,外挂中英,金刚 King.Kong.2005.BluRay.720p.x264.AC3-HDiY.mkv,0,欧美单片1_3T
162,欧美单片,勇闯16街区, 4.37 GiB,1280 * 720, 1h 37mn,6418 Kbps,外挂中英,16.Blocks.2006.720p.BluRay.X264-MySiLU.mkv,0,欧美单片1_3T
163,欧美单片,启示, 6.56 GiB,1920 * 1040, 2h 18mn,6783 Kbps,外挂中文,Apocalypto (2006) BDRip 1080p DTS multisub HighCode.mkv,0,欧美单片1_3T
164,欧美单片,回归, 4.36 GiB,1280 * 546, 2h 1mn,5150 Kbps,外挂中英,回归.Volver.2006.720p.Bluray.AC3.x264-CHD.mkv,0,欧美单片1_3T
165,欧美单片,局内人, 5.47 GiB,1280 * 544, 2h 8mn,6079 Kbps,外挂中英,局内人.Inside.Man.2006.Blu-ray.720p.x264.DTS.DD51.DualAudio-MySiLU.mkv,0,欧美单片1_3T
166,欧美单片,断头气, 4.37 GiB,1280 * 720, 1h 35mn,6539 Kbps,外挂中英|外挂中文,断头气.Severance.2006.720p.BluRay.x264.DTS-WiKi.mkv,0,欧美单片1_3T
167,欧美单片,时空线索, 4.36 GiB,1280 * 534, 2h 6mn,4942 Kbps,外挂中英,chd-dv.mkv,0,欧美单片1_3T
168,欧美单片,水果硬糖, 4.36 GiB,1280 * 552, 1h 39mn,6253 Kbps,外挂中英,Hard.Candy.2006.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
169,欧美单片,特务风云, 7.94 GiB,1280 * 532, 2h 47mn,6791 Kbps,外挂中英,The.Good.Shepherd.2006.BluRay.720p.x264.DTS-WiKi.mkv,0,欧美单片1_3T
170,欧美单片,独家新闻, 4.37 GiB,1280 * 694, 1h 35mn,6540 Kbps,外挂中英,独家新闻.Scoop.2006.Blu-Ray.x264.720P.AC3-CHD.mkv,0,欧美单片1_3T
171,欧美单片,超市夜未眠, 5.02 GiB,1280 * 544, 1h 42mn,7037 Kbps,外挂中英,超市夜未眠.Cashback.2006.720p.BluRay.x264-WiKi.mkv,0,欧美单片1_3T
172,欧美单片,达·芬奇密码, 7.93 GiB,1280 * 528, 2h 54mn,6503 Kbps,外挂中英,Da.Vinci.Code.Extended.Cut.2006.Bluray.720P.DTS.x264-CHD.mkv,0,欧美单片1_3T
173,欧美单片,88分钟, 4.37 GiB,1280 * 544, 1h 46mn,5850 Kbps,外挂中文,88分钟.88.Minutes.2007.blu-ray.x264.720P.DTS-CHD.mkv,0,欧美单片1_3T
174,欧美单片,勾引陌生人, 4.37 GiB,1280 * 534, 1h 48mn,5745 Kbps,外挂中英|未知字幕,勾引陌生人.Perfect.Stranger.2007.720p.BluRay.X264.DTS-HDChina.mkv,0,欧美单片1_3T
175,欧美单片,改朝换代, 6.50 GiB,1280 * 544, 1h 49mn,8476 Kbps,外挂中英|外挂中文,改朝换代.The.Kingdom.2007.BluRay.720p.x264.DTS-WiKi.mkv,0,欧美单片1_3T
176,欧美单片,灵数23, 6.50 GiB,1280 * 544, 1h 41mn,9185 Kbps,外挂中英|外挂中文,灵数23.The.Number.23.2007.UNCUT.720p.BluRay.x264.DTS-WiKi.mkv,0,欧美单片1_3T
177,欧美单片,美国黑帮, 4.80 GiB,1280 * 694, 2h 55mn,3911 Kbps,外挂中英,[美国黑帮].American.Gangster.Unrated.2007.BluRay.720p.x264.AC3-CMCT.mkv,0,欧美单片1_3T
178,欧美单片,致命拜访, 4.37 GiB,1280 * 720, 1h 39mn,6296 Kbps,外挂中英|外挂中文,致命拜访.The.Invasion.2007.BluRay.720p.x264.DTS-WiKi.mkv,0,欧美单片1_3T
179,欧美单片,七磅, 4.37 GiB,1280 * 536, 2h 3mn,5085 Kbps,外挂中英|未知字幕,Seven Pounds 2008.NSS.720p.BluRay.x264.mkv,0,欧美单片1_3T
180,欧美单片,全民超人汉考克, 4.37 GiB,1280 * 536, 1h 42mn,6125 Kbps,外挂中英|未知字幕,Hancock 2008.NSS.720p.BluRay.x264.mkv,0,欧美单片1_3T
181,欧美单片,刺杀希特勒, 6.50 GiB,1280 * 688, 2h 0mn,7730 Kbps,外挂中英,刺杀希特勒.Valkyrie.2008.BluRay.720p.x264.DTS-WiKi.mkv,0,欧美单片1_3T
182,欧美单片,即时发生, 4.36 GiB,1280 * 532, 1h 43mn,6004 Kbps,外挂中英,What.Just.Happened.2008.720p.x264.DTS-WAFHD.mkv,0,欧美单片1_3T
183,欧美单片,复仇, 6.85 GiB,1280 * 692, 2h 2mn,8034 Kbps,外挂中英,复仇.Revanche.2008.CC.BluRay.720p.x264.DTS-HDWinG.mkv,0,欧美单片1_3T
184,欧美单片,夜访吸血鬼, 4.35 GiB,1280 * 720, 2h 2mn,5087 Kbps,外挂中英,Interview.with.the.Vampire.2008.720p.BluRay.x264-ESiR.mkv,0,欧美单片1_3T
185,欧美单片,孤岛惊魂, 4.37 GiB,1280 * 534, 1h 34mn,6600 Kbps,外挂中英,Far.Cry.2008.Bluray.720p.DTSHD.x264-CHD.mkv,0,欧美单片1_3T
186,欧美单片,射杀, 4.37 GiB,1280 * 720, 1h 35mn,6573 Kbps,外挂中英,Killshot.LIMITED.2008.720p.Bluray.x264-CBGB.mkv,0,欧美单片1_3T
187,欧美单片,心灵传输者, 4.38 GiB,1280 * 720, 1h 28mn,7095 Kbps,外挂中英,jumper.2008.OPEN.MATTE.720p.bluray.dts.x264-publichd.mkv,0,欧美单片1_3T
188,欧美单片,旅行者, 4.37 GiB,1280 * 534, 1h 47mn,5796 Kbps,外挂中文,旅行者.Deception.2008.blu-ray.x264.720P.DTS-CHD.mkv,0,欧美单片1_3T
189,欧美单片,谎言之躯, 6.51 GiB,1280 * 534, 2h 8mn,7267 Kbps,外挂中英,Body.of.Lies.2008.720p.BluRay.DTS.x264-ESiR.mkv,0,欧美单片1_3T
190,欧美单片,亲密如贼, 4.35 GiB,1280 * 544, 1h 43mn,6024 Kbps,外挂中英,Thick.As.Thieves.2009.BluRay.720p.x264.DTS-WiKi.mkv,0,欧美单片1_3T
191,欧美单片,假结婚, 4.36 GiB,1280 * 534, 1h 47mn,5791 Kbps,外挂中英,The.Proposal.2009.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
192,欧美单片,克洛伊, 4.37 GiB,1280 * 720, 1h 36mn,6515 Kbps,外挂中文,Chloe.2009.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
193,欧美单片,口是心非, 3.90 GiB,1920 * 800, 2h 5mn,4470 Kbps,外挂中英|外挂中文,Duplicity 2009 BDRip 1080p DTS multisub HighCode.mkv,0,欧美单片1_3T
194,欧美单片,哈里·布朗, 4.36 GiB,1280 * 542, 1h 42mn,6073 Kbps,外挂中英,Harry.Brown.2009.720p.Bluray.DTS.x264-CHD.mkv,0,欧美单片1_3T
195,欧美单片,在云端, 6.53 GiB,1280 * 694, 1h 49mn,8545 Kbps,外挂中英,在云端.Up.In.The.Air.2009.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
196,欧美单片,地铁惊魂, 4.36 GiB,1280 * 534, 1h 45mn,5897 Kbps,外挂中英,The.Taking.Of.Pelham.123.2009.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
197,欧美单片,堕入地域, 4.36 GiB,1280 * 534, 1h 39mn,6299 Kbps,外挂中英,Drag.Me.To.Hell.2009.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
198,欧美单片,夜魔, 4.36 GiB,1280 * 534, 1h 29mn,6951 Kbps,外挂中英,The.Collector.2009.BluRay.720P.DTS.x264-CHD.mkv,0,欧美单片1_3T
199,欧美单片,大侦探波洛探案传奇-怪钟, 4.36 GiB,1280 * 720, 1h 32mn,6722 Kbps,外挂中英|外挂中文,Poirot.The.Clocks.2009.720p.BluRay.x264-DON.mkv,0,欧美单片1_3T
200,欧美单片,天使与魔鬼, 6.53 GiB,1280 * 534, 2h 26mn,6394 Kbps,外挂中英,Angels.&.Demons.2009.Extended.Cut.2009.BluRay.720p.DTSHD.x264-CHD.mkv,0,欧美单片1_3T
201,欧美单片,孤儿怨, 4.36 GiB,1280 * 720, 2h 3mn,5074 Kbps,外挂中英,Orphan.2009.BluRay.720p.AC3.x264-CHD.mkv,0,欧美单片1_3T
202,欧美单片,守法公民, 4.36 GiB,1280 * 532, 1h 48mn,5756 Kbps,外挂中文,Law.Abiding.Citizen.2009.BluRay.720p.AC3.x264-CHD.mkv,0,欧美单片1_3T
203,欧美单片,少女大盗, 4.35 GiB,1280 * 534, 1h 30mn,6893 Kbps,外挂中英,The.Maiden.Heist.2009.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
204,欧美单片,尽情游戏, 4.36 GiB,1280 * 534, 1h 44mn,5985 Kbps,外挂中文,Micmacs.2009.Bluray.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
205,欧美单片,忠犬八公的故事, 4.37 GiB,1280 * 690, 1h 33mn,6704 Kbps,外挂中英,Hachiko.A.Dog's.Story.2009.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
206,欧美单片,恐怖游轮, 4.36 GiB,1280 * 544, 1h 38mn,6316 Kbps,外挂中英,Triangle.2009.720p.BluRay.x264.DTS-WiKi.mkv,0,欧美单片1_3T
207,欧美单片,无姓之人, 6.56 GiB,1280 * 544, 2h 35mn,6034 Kbps,外挂中英,Mr.Nobody.2009.Extended.720p.BluRay.x264-CiNEFiLE.mkv,0,欧美单片1_3T
208,欧美单片,未来战警, 4.36 GiB,1280 * 534, 1h 28mn,7052 Kbps,外挂中英,Surrogates.2009.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
209,欧美单片,次日到达, 4.37 GiB,1280 * 688, 1h 24mn,7426 Kbps,外挂中文,b-nextdayair_720p.mkv,0,欧美单片1_3T
210,欧美单片,爱丽丝的失踪, 4.36 GiB,1280 * 534, 1h 40mn,6238 Kbps,外挂中文,The.Disappearance.of.Alice.Creed.2009.720p.BluRay.x264.DTS-WiKi.mkv,0,欧美单片1_3T
211,欧美单片,窒爱, 4.35 GiB,1280 * 534, 1h 44mn,5946 Kbps,外挂中英,Brothers.2009.Bluray.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
212,欧美单片,终极面试, 4.36 GiB,1280 * 544, 1h 36mn,6445 Kbps,外挂中英,avchd-exam.2009.720p.mkv,0,欧美单片1_3T
213,欧美单片,美版中毒, 4.37 GiB,1280 * 528, 1h 25mn,7313 Kbps,外挂中英|未知字幕,Possession.2009.720p.Bluray.X264-DIMENSION.mkv,0,欧美单片1_3T
214,欧美单片,蓝色粉末, 4.36 GiB,1280 * 534, 1h 46mn,5885 Kbps,外挂中英,Powder.Blue.2009.Bluray.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
215,欧美单片,被迫杀人, 4.35 GiB,1280 * 694, 1h 38mn,6351 Kbps,外挂中英,Driven.to.Kill.2009.BluRay.720p.DTSHD.x264-CHD.mkv,0,欧美单片1_3T
216,欧美单片,谜一样的双眼, 5.50 GiB,1280 * 544, 2h 9mn,6094 Kbps,外挂中英,The.Secret.in.Their.Eyes.2009.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
217,欧美单片,重生之门, 4.56 GiB,1280 * 544, 1h 43mn,6295 Kbps,外挂中文,The.Door.2009.Bluray.720p.x264.DTS-CHD.mkv,0,欧美单片1_3T
218,欧美单片,雪盲, 4.36 GiB,1280 * 534, 1h 40mn,6193 Kbps,外挂中英,Whiteout.2009.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
219,欧美单片,黑暗乡村, 4.37 GiB,1280 * 664, 1h 28mn,7093 Kbps,外挂中文,Dark.Country.3D.2009.BluRay.720p.DTS.X264-CHD.mkv,0,欧美单片1_3T
220,欧美单片,东方, 5.47 GiB,1280 * 544, 1h 56mn,6739 Kbps,外挂中英,The.East.2013.720p.BluRay.DTS.x264-PublicHD.mkv,0,欧美单片1_3T
221,欧美单片,为奴十二年, 5.50 GiB,1280 * 534, 2h 14mn,5871 Kbps,外挂中英,为奴十二年.12.Years.a.Slave.2013.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
222,欧美单片,了不起的盖茨比, 6.53 GiB,1280 * 534, 2h 22mn,6575 Kbps,外挂中英,The.Great.Gatsby.2013.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
223,欧美单片,云端情人, 5.46 GiB,1280 * 688, 2h 5mn,6212 Kbps,外挂中英,Her.2013.720p.BluRay.x264-SPARKS.mkv,0,欧美单片1_3T
224,欧美单片,人猿泰山, 5.01 GiB,1280 * 536, 1h 34mn,7613 Kbps,外挂中英,Tarzan.2013.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
225,欧美单片,人质, 2.99 GiB,1280 * 530, 1h 28mn,4849 Kbps,外挂中英,Pawn.2013.BluRay.720p.AC3.x264-CHD.mkv,0,欧美单片1_3T
226,欧美单片,仇敌当前, 2.64 GiB,1280 * 720, 1h 21mn,4634 Kbps,未知字幕|外挂中英,Enemies.Closer.2013.720p.BluRay.x264-WiKi.mkv,0,欧美单片1_3T
227,欧美单片,偏执, 5.20 GiB,1280 * 534, 1h 46mn,7011 Kbps,外挂中英,Paranoia.2013.720p.BluRay.DTS.x264-PublicHD.mkv,0,欧美单片1_3T
228,欧美单片,偷书贼, 6.33 GiB,1280 * 534, 2h 10mn,6914 Kbps,外挂中英,The.Book.Thief.2013.720p.BluRay.DTS.x264-PublicHD.mkv,0,欧美单片1_3T
229,欧美单片,入侵华尔街, 4.80 GiB,1280 * 720, 1h 38mn,6950 Kbps,外挂中英,Assault.on.Wall.Street.2013.720p.BluRay.x264-HDWinG.mkv,0,欧美单片1_3T
230,欧美单片,副作用, 4.37 GiB,1280 * 696, 1h 46mn,5879 Kbps,外挂中英,side.effects.2013.720p.bluray.x264-sparks.mkv,0,欧美单片1_3T
231,欧美单片,劫狱行动, 3.57 GiB,1920 * 1080, 1h 46mn,4817 Kbps,外挂中文,Extraction.2013.1080p.WEB-DL.H264-PublicHD.mkv,0,欧美单片1_3T
232,欧美单片,劳动节, 4.36 GiB,1280 * 534, 1h 51mn,5607 Kbps,外挂中英,Labor.Day.2013.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
233,欧美单片,华尔街之狼, 8.70 GiB,1280 * 534, 2h 59mn,6921 Kbps,外挂中英,The.Wolf.of.Wall.Street.2013.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
234,欧美单片,双雄, 4.35 GiB,1280 * 720, 1h 46mn,5847 Kbps,外挂中英,双雄.Welcome.To.Th.Punch.2013.BlURay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
235,欧美单片,双龙出手, 4.36 GiB,1280 * 534, 1h 49mn,5712 Kbps,外挂中英,双龙出手.2.Guns.2013.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
236,欧美单片,囚徒, 6.53 GiB,1280 * 720, 2h 33mn,6104 Kbps,外挂中英,囚徒.Prisoners.2013.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
237,欧美单片,四十七浪人, 4.99 GiB,1280 * 534, 1h 58mn,6023 Kbps,外挂中英,四十七浪人.47.Ronin.2013.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
238,欧美单片,复仇之角, 5.49 GiB,1280 * 534, 1h 59mn,6560 Kbps,外挂中英,复仇之角.Horns.2013.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
239,欧美单片,大钢琴, 4.36 GiB,1280 * 534, 1h 30mn,6934 Kbps,外挂中英|外挂中文,大钢琴.Grand.Piano.2013.720p.BluRay.DTS.x264-PublicHD.mkv,0,欧美单片1_3T
240,欧美单片,奥林匹斯的陷落, 5.55 GiB,1280 * 538, 1h 59mn,6673 Kbps,外挂中英,olympus.has.fallen.2013.720p.bluray.dts.x264-publichd.mkv,0,欧美单片1_3T
241,欧美单片,孤独的生还者, 2.96 GiB,1280 * 536, 2h 1mn,3500 Kbps,外挂中文|外挂中英,孤独的生还者.Lone.Survivor.2013.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
242,欧美单片,宿敌, 4.36 GiB,1280 * 534, 1h 30mn,6876 Kbps,外挂中英,Enemy.2013.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
243,欧美单片,帕克兰医院, 4.06 GiB,1280 * 720, 1h 33mn,6213 Kbps,外挂中文,Parkland.2013.720p.BluRay.x264-EbP.mkv,0,欧美单片1_3T
244,欧美单片,思维空间, 5.72 GiB,1280 * 538, 1h 38mn,8281 Kbps,外挂中英,思维空间.Mindscape.2013.BluRay.720p.x264.DTS-HDWinG.mkv,0,欧美单片1_3T
245,欧美单片,惊天危机, 6.59 GiB,1280 * 534, 2h 11mn,7171 Kbps,外挂中英,White.House.Down.2013.720p.BluRay.DTS.x264-PublicHD.mkv,0,欧美单片1_3T
246,欧美单片,手机有鬼, 3.05 GiB,1280 * 534, 1h 15mn,5761 Kbps,外挂中文,App.2013.720p.BluRay.x264-PublicHD.mkv,0,欧美单片1_3T
247,欧美单片,断线, 5.01 GiB,1280 * 690, 1h 55mn,6196 Kbps,外挂中英|外挂中文,断线.Disconnect.2013.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
248,欧美单片,斯托克, 5.51 GiB,1280 * 534, 1h 38mn,7969 Kbps,外挂中英,Stoker.2013.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
249,欧美单片,旗鼓相当, 6.73 GiB,1280 * 720, 1h 53mn,8509 Kbps,外挂中英,Grudge.Match.2013.720p.BluRay.x264.DTS-WiKi.mkv,0,欧美单片1_3T
250,欧美单片,时空恋旅人, 5.00 GiB,1280 * 534, 2h 3mn,5803 Kbps,外挂中英,About.Time.2013.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
251,欧美单片,最佳买卖, 5.00 GiB,1280 * 536, 2h 9mn,5529 Kbps,外挂中文,最佳买卖.The.Best.Offer.2013.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
252,欧美单片,最后的维加斯, 4.36 GiB,1280 * 534, 1h 45mn,5883 Kbps,外挂中英,最后的维加斯.Last.Vegas.2013.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
253,欧美单片,杀戮季节, 5.20 GiB,1280 * 534, 1h 30mn,8193 Kbps,外挂中英,Killing.Season.2013.720p.GER.BluRay.DTS.x264-CtrlHD.mkv,0,欧美单片1_3T
254,欧美单片,极乐空间, 5.01 GiB,1280 * 536, 1h 49mn,6543 Kbps,外挂中英,极乐空间.Elysium.2013.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
255,欧美单片,林书豪旋疯, 2.74 GiB,1280 * 542, 1h 29mn,4397 Kbps,外挂中文|外挂中英,Linsanity.2013.720p.WEB-DL.DD5.1.H.264-wndk.mkv,0,欧美单片1_3T
256,欧美单片,汽车旅馆疯劫案, 5.05 GiB,1280 * 720, 1h 30mn,8000 Kbps,外挂中英|外挂中文,Cold.Comes.The.Night.2013.720p.BluRay.DTS.x264-PublicHD.mkv,0,欧美单片1_3T
257,欧美单片,深仇, 6.30 GiB,1280 * 544, 1h 46mn,8473 Kbps,外挂中文,Vendetta.2013.720p.BluRay.DTS.x264-HDWinG.mkv,0,欧美单片1_3T
258,欧美单片,索命记忆, 4.36 GiB,1280 * 534, 1h 41mn,6159 Kbps,外挂中英,索命记忆.Trance.2013.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
259,欧美单片,美国骗局, 6.53 GiB,1280 * 534, 2h 18mn,6773 Kbps,外挂中英,美国骗局.American.Hustle.2013.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
260,欧美单片,背水一战, 4.37 GiB,1280 * 536, 1h 47mn,5843 Kbps,外挂中英,marked-lastnd.720p.mkv,0,欧美单片1_3T
261,欧美单片,致命一击, 5.46 GiB,1280 * 536, 1h 55mn,6758 Kbps,外挂中英,A.Single.Shot.2013.LIMITED.720p.BluRay.X264-AMIABLE.mkv,0,欧美单片1_3T
262,欧美单片,花容月貌, 3.26 GiB,1280 * 720, 1h 33mn,4999 Kbps,无字幕或内嵌字幕,花容月貌.Jeune&Jolie.2013.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
263,欧美单片,菲利普船长, 3.18 GiB,1280 * 560, 2h 14mn,3399 Kbps,无字幕或内嵌字幕,菲利普船长.Captain.Phillips.2013.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
264,欧美单片,行李认领, 4.37 GiB,1280 * 696, 1h 36mn,6477 Kbps,外挂中文,baggage.claim.2013.720p.bluray.x264-sparks.mkv,0,欧美单片1_3T
265,欧美单片,赏金杀手, 3.50 GiB,1280 * 534, 1h 32mn,5412 Kbps,外挂中英,Bounty.Killer.2013.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
266,欧美单片,身份窃贼, 5.00 GiB,1280 * 544, 2h 0mn,5943 Kbps,外挂中英,Identity.Thief.2013.UNRATED.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
267,欧美单片,辣手警花, 5.46 GiB,1280 * 534, 2h 0mn,6493 Kbps,外挂中英|外挂中文,辣手警花.The.Heat.2013.Unrated.Cut.720p.BluRay.x264-WiKi.mkv,0,欧美单片1_3T
268,欧美单片,逃出熔炉, 6.25 GiB,1280 * 534, 1h 56mn,7708 Kbps,未知字幕|外挂中文,Out.of.the.Furnace.2013.BluRay.720p.x264.DTS-HDWinG.mkv,0,欧美单片1_3T
269,欧美单片,逆转王牌, 5.99 GiB,1280 * 534, 1h 31mn,9376 Kbps,外挂中英,Runner.Runner.2013.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
270,欧美单片,金蝉脱壳, 5.00 GiB,1280 * 534, 1h 55mn,6188 Kbps,外挂中英,Escape.Plan.2013.BluRay.720p.DTS.x264-CHD.mkv,0,欧美单片1_3T
271,欧美单片,雪国列车, 5.46 GiB,1280 * 688, 2h 5mn,6206 Kbps,外挂中文|外挂中英|外挂英文,Snowpiercer.2013.720p.BluRay.x264.DTS.mkv,0,欧美单片1_3T
272,欧美单片,零点定理, 5.99 GiB,1280 * 690, 1h 46mn,8062 Kbps,外挂中文|外挂中英,零点定理.The.Zero.Theorem.2013.720p.BluRay.x264-WiKi.mkv,0,欧美单片1_3T
